ts_code,trade_date,name,open,low,high,close,change,pct_change,vol,amount,pe,pb,y
801130,20190422,纺织服装,2318.58,2275.99,2320.38,2282.69,-31.58,-1.36,74471.0,610561.0,24.71,1.99,0
801140,20190422,轻工制造,2585.46,2530.86,2585.53,2538.16,-46.94,-1.82,190825.0,1822791.0,21.72,2.01,0
801150,20190422,医药生物,7892.43,7765.5,7892.86,7783.36,-100.6,-1.28,369819.0,5028493.0,34.11,3.59,0
801160,20190422,公用事业,2319.5,2296.48,2323.59,2299.91,-17.93,-0.77,345268.0,2337137.0,23.8,1.73,0
801170,20190422,交通运输,2713.61,2658.04,2713.61,2666.37,-41.1,-1.52,285776.0,2098156.0,21.77,1.67,0
801180,20190422,房地产,4758.67,4604.34,4758.67,4614.72,-171.09,-3.57,377510.0,3455948.0,11.36,1.57,0
801200,20190422,商业贸易,3985.28,3913.64,3985.28,3922.33,-40.38,-1.02,119667.0,1080747.0,18.36,1.74,0
801210,20190422,休闲服务,6279.41,6213.26,6338.61,6249.39,-35.6,-0.57,37638.0,480709.0,34.38,3.77,0
801230,20190422,综合,2353.81,2318.15,2356.29,2322.34,-13.16,-0.56,108853.0,752471.0,39.47,1.83,0
801250,20190422,申万制造,3566.84,3500.19,3568.17,3510.19,-49.39,-1.39,2415275.0,25408180.0,30.21,2.6,0
801260,20190422,申万消费,6115.55,6021.33,6135.42,6039.41,-70.09,-1.15,1287338.0,16064045.0,24.92,3.44,0
801270,20190422,申万投资,2709.54,2656.11,2709.54,2662.31,-41.66,-1.54,1503900.0,13262186.0,15.73,1.92,0
801280,20190422,申万服务,3146.8,3061.28,3146.8,3069.07,-72.21,-2.3,2582552.0,24899947.0,13.81,1.56,0
801300,20190422,申万300指数,2903.19,2830.62,2903.2,2837.32,-61.62,-2.13,1791369.0,26052082.0,15.46,1.99,0
801710,20190422,建筑材料,5988.67,5799.64,5988.67,5811.27,-196.04,-3.26,119065.0,1354293.0,13.27,2.05,0
801720,20190422,建筑装饰,2686.09,2612.15,2686.68,2617.98,-53.99,-2.02,301553.0,2416681.0,12.42,1.33,0
801730,20190422,电气设备,4922.71,4835.66,4927.1,4844.65,-55.44,-1.13,473961.0,3797323.0,31.8,2.25,0
801740,20190422,国防军工,1304.55,1272.97,1304.55,1275.43,-25.04,-1.93,96874.0,1344018.0,73.62,2.74,0
801750,20190422,计算机,4782.44,4665.4,4782.55,4680.24,-93.88,-1.97,296548.0,4457738.0,54.42,3.68,0
801760,20190422,传媒,743.59,728.81,745.48,731.37,-11.87,-1.6,367380.0,3271744.0,27.31,2.31,0
801770,20190422,通信,2817.0,2790.51,2881.69,2803.43,-8.85,-0.31,415911.0,5893108.0,47.47,3.22,0
801780,20190422,银行,3884.08,3771.66,3886.1,3777.64,-110.54,-2.84,271569.0,2364567.0,7.32,0.89,0
801790,20190422,非银金融,2250.21,2171.5,2250.21,2178.1,-55.78,-2.5,332430.0,4862059.0,23.12,2.11,0
801880,20190422,汽车,4674.78,4537.43,4674.78,4554.72,-117.72,-2.52,378184.0,3354537.0,18.84,1.87,0
801890,20190422,机械设备,1316.67,1286.76,1316.67,1290.75,-21.99,-1.67,476546.0,4439474.0,32.51,2.32,0
802600,20190422,交银装备,4398.52,4319.01,4398.52,4331.13,-56.82,-1.3,3970880.0,41720295.0,27.3,2.51,0
801010,20190423,农林牧渔,3671.7,3605.79,3724.74,3657.84,-12.59,-0.34,312626.0,3396177.0,45.44,3.91,0
801020,20190423,采掘,3134.34,3072.64,3156.9,3081.46,-51.93,-1.66,351377.0,2283996.0,15.96,1.4,0
801030,20190423,化工,3033.86,2976.81,3033.93,2985.13,-48.22,-1.59,531605.0,5610390.0,19.8,2.17,0
801040,20190423,钢铁,2696.17,2663.82,2696.17,2669.98,-33.84,-1.25,113266.0,532048.0,7.64,1.19,0
801050,20190423,有色金属,3130.95,3079.14,3130.95,3094.82,-46.74,-1.49,290156.0,2492220.0,31.58,2.18,0
801080,20190423,电子,2892.51,2830.31,2892.55,2835.03,-52.81,-1.83,532333.0,5878684.0,32.27,2.98,0
801110,20190423,家用电器,7389.83,7281.61,7429.06,7362.33,-82.39,-1.11,107206.0,1489901.0,16.73,3.51,0
801120,20190423,食品饮料,13539.39,13508.71,13882.73,13772.89,208.29,1.54,111819.0,2687831.0,33.17,6.38,1
801130,20190423,纺织服装,2278.33,2242.19,2278.77,2244.32,-38.37,-1.68,64527.0,526713.0,24.29,1.95,0
801140,20190423,轻工制造,2531.19,2494.25,2532.4,2501.46,-36.7,-1.45,195418.0,1803086.0,21.33,1.98,0
801150,20190423,医药生物,7782.32,7727.57,7815.04,7736.51,-46.85,-0.6,367423.0,4910150.0,33.75,3.56,0
801160,20190423,公用事业,2301.6,2274.65,2301.6,2278.53,-21.38,-0.93,319355.0,2169636.0,23.82,1.72,0
801170,20190423,交通运输,2665.36,2643.38,2689.09,2659.0,-7.37,-0.28,272028.0,2031937.0,21.22,1.66,0
801180,20190423,房地产,4613.7,4608.77,4672.68,4630.18,15.46,0.34,331884.0,2922649.0,11.41,1.57,1
801200,20190423,商业贸易,3923.86,3865.98,3925.51,3873.29,-49.04,-1.25,121942.0,1026648.0,18.18,1.71,0
801210,20190423,休闲服务,6245.4,6117.14,6273.66,6117.14,-132.25,-2.12,32829.0,462206.0,34.48,3.7,0
801230,20190423,综合,2312.47,2290.87,2328.81,2297.28,-25.06,-1.08,172486.0,998305.0,39.64,1.82,0
801250,20190423,申万制造,3504.01,3416.32,3504.05,3422.94,-87.25,-2.49,2105802.0,21666757.0,29.25,2.53,0
801260,20190423,申万消费,6029.23,5985.96,6078.96,6020.51,-18.9,-0.31,1313790.0,16302712.0,24.94,3.46,0
801270,20190423,申万投资,2658.75,2615.47,2660.69,2621.74,-40.57,-1.52,1391397.0,11998841.0,15.49,1.91,0
801280,20190423,申万服务,3063.45,3049.57,3100.5,3061.31,-7.76,-0.25,2331371.0,22302335.0,13.78,1.55,0
801300,20190423,申万300指数,2833.83,2822.72,2861.12,2831.97,-5.36,-0.19,1517901.0,22245044.0,15.45,1.99,0
801710,20190423,建筑材料,5791.8,5710.9,5800.07,5728.52,-82.75,-1.42,102576.0,1069991.0,13.05,2.02,0
801720,20190423,建筑装饰,2611.39,2550.69,2611.39,2554.75,-63.23,-2.42,249722.0,1973911.0,12.12,1.3,0
801730,20190423,电气设备,4827.92,4687.31,4828.02,4695.46,-149.19,-3.08,416760.0,3345720.0,31.52,2.19,0
801740,20190423,国防军工,1274.32,1219.52,1274.35,1222.38,-53.06,-4.16,104220.0,1387224.0,70.7,2.63,0
801750,20190423,计算机,4666.1,4576.79,4677.85,4593.16,-87.08,-1.86,283044.0,4024398.0,53.65,3.61,0
801760,20190423,传媒,728.14,723.94,738.39,727.51,-3.86,-0.53,343305.0,3204627.0,27.63,2.32,0
801770,20190423,通信,2789.56,2707.11,2789.56,2712.33,-91.1,-3.25,294366.0,4086715.0,46.28,3.11,0
801780,20190423,银行,3773.58,3772.77,3812.6,3783.89,6.25,0.17,194867.0,1603073.0,7.34,0.89,1
801790,20190423,非银金融,2170.37,2166.98,2233.61,2192.23,14.13,0.65,370069.0,4945990.0,23.32,2.13,1
801880,20190423,汽车,4546.28,4435.96,4546.29,4448.15,-106.57,-2.34,310339.0,2703669.0,18.69,1.83,0
801890,20190423,机械设备,1288.32,1264.3,1288.32,1267.08,-23.67,-1.83,414880.0,3690857.0,31.91,2.28,0
802600,20190423,交银装备,4324.57,4238.27,4324.59,4247.64,-83.49,-1.93,3621125.0,37249848.0,26.69,2.48,0
801010,20190424,农林牧渔,3673.2,3642.9,3745.89,3745.89,88.05,2.41,272184.0,3042481.0,47.69,4.01,1
801020,20190424,采掘,3072.32,3058.26,3105.15,3100.04,18.58,0.6,273820.0,1794615.0,16.04,1.4,1
801030,20190424,化工,2990.15,2953.54,3005.66,3005.66,20.53,0.69,530837.0,5488260.0,19.95,2.18,1
801040,20190424,钢铁,2671.82,2648.2,2681.74,2680.67,10.69,0.4,91378.0,411051.0,7.67,1.2,1
801050,20190424,有色金属,3090.32,3059.59,3105.51,3105.51,10.69,0.35,220795.0,1994306.0,31.66,2.18,1
801080,20190424,电子,2841.29,2800.62,2898.03,2898.03,63.0,2.22,679120.0,6479172.0,33.08,3.04,1
801110,20190424,家用电器,7404.0,7239.93,7404.0,7334.33,-28.0,-0.38,98008.0,1309958.0,16.66,3.5,0
801120,20190424,食品饮料,13831.45,13549.54,13901.5,13747.0,-25.89,-0.19,109745.0,2416658.0,33.1,6.37,0
801130,20190424,纺织服装,2248.82,2217.97,2256.4,2256.4,12.08,0.54,56834.0,440332.0,24.89,1.96,1
801140,20190424,轻工制造,2502.52,2472.6,2519.32,2519.32,17.86,0.71,150359.0,1364300.0,21.53,2.0,1
801150,20190424,医药生物,7748.71,7657.52,7781.17,7781.14,44.63,0.58,332431.0,4385320.0,33.96,3.57,1
801160,20190424,公用事业,2279.64,2264.87,2293.16,2293.16,14.63,0.64,303416.0,2050780.0,24.02,1.73,1
801170,20190424,交通运输,2656.29,2619.38,2660.13,2654.79,-4.21,-0.16,219701.0,1606006.0,21.19,1.65,0
801180,20190424,房地产,4649.71,4553.85,4649.71,4617.09,-13.09,-0.28,266230.0,2304665.0,11.39,1.56,0
801200,20190424,商业贸易,3880.19,3829.87,3899.61,3899.61,26.32,0.68,94865.0,817533.0,18.3,1.73,1
801210,20190424,休闲服务,6135.97,6058.38,6173.98,6167.23,50.09,0.82,27810.0,362985.0,33.48,3.72,1
801230,20190424,综合,2289.6,2259.72,2309.86,2309.86,12.58,0.55,132437.0,746996.0,39.89,1.83,1
801250,20190424,申万制造,3429.45,3388.94,3472.33,3472.33,49.39,1.44,1984984.0,20221922.0,29.77,2.58,1
801260,20190424,申万消费,6039.05,5958.09,6050.23,6049.8,29.29,0.49,1142236.0,14139567.0,25.05,3.47,1
801270,20190424,申万投资,2622.89,2596.33,2636.29,2636.29,14.55,0.56,1195300.0,10485708.0,15.58,1.92,1
801280,20190424,申万服务,3068.22,3021.13,3073.88,3072.01,10.7,0.35,1996222.0,19605467.0,13.83,1.56,1
801300,20190424,申万300指数,2842.68,2797.32,2845.59,2844.51,12.54,0.44,1461197.0,21028330.0,15.52,2.0,1
801710,20190424,建筑材料,5748.09,5689.59,5775.32,5761.52,32.99,0.58,77077.0,791685.0,13.12,2.04,1
801720,20190424,建筑装饰,2559.47,2530.95,2571.85,2571.85,17.1,0.67,188604.0,1451906.0,12.19,1.3,1
801730,20190424,电气设备,4709.6,4662.46,4755.19,4754.99,59.53,1.27,330550.0,2742875.0,31.98,2.21,1
801740,20190424,国防军工,1222.16,1200.04,1226.93,1222.23,-0.15,-0.01,72450.0,970592.0,70.84,2.63,0
801750,20190424,计算机,4605.06,4548.05,4712.45,4712.45,119.29,2.6,287945.0,4623157.0,55.17,3.7,1
801760,20190424,传媒,726.58,711.53,728.33,726.56,-0.95,-0.13,285338.0,2666606.0,27.53,2.32,0
801770,20190424,通信,2716.84,2685.11,2753.22,2749.26,36.93,1.36,273977.0,3794547.0,47.03,3.14,1
801780,20190424,银行,3807.92,3745.68,3813.44,3793.22,9.33,0.25,202251.0,1730551.0,7.36,0.89,1
801790,20190424,非银金融,2192.88,2156.52,2207.21,2190.87,-1.36,-0.06,276505.0,3916258.0,23.32,2.13,0
801880,20190424,汽车,4460.43,4433.02,4510.05,4509.47,61.32,1.38,249081.0,2287286.0,19.26,1.86,1
801890,20190424,机械设备,1268.68,1254.74,1277.71,1277.7,10.62,0.84,346037.0,3202987.0,32.18,2.3,1
802600,20190424,交银装备,4254.71,4203.34,4301.0,4301.0,53.36,1.26,3409794.0,35240070.0,27.08,2.51,1
801010,20190425,农林牧渔,3719.39,3702.26,3890.82,3716.54,-29.35,-0.78,281384.0,3821405.0,47.45,4.0,0
801020,20190425,采掘,3078.31,2965.08,3078.31,2965.08,-134.96,-4.35,280963.0,1724050.0,15.33,1.34,0
801030,20190425,化工,2990.35,2887.2,2990.39,2887.2,-118.46,-3.94,624162.0,6020729.0,19.22,2.09,0
801040,20190425,钢铁,2665.44,2596.85,2665.44,2596.89,-83.78,-3.13,128279.0,604531.0,7.52,1.15,0
801050,20190425,有色金属,3093.83,2991.69,3104.23,2991.69,-113.82,-3.67,290556.0,2451347.0,31.32,2.12,0
801080,20190425,电子,2882.09,2787.79,2887.3,2787.83,-110.2,-3.8,684918.0,6687301.0,32.03,2.91,0
801110,20190425,家用电器,7276.67,7080.48,7276.8,7092.62,-241.71,-3.3,106494.0,1403297.0,16.12,3.38,0
801120,20190425,食品饮料,13705.85,13492.0,13770.1,13496.83,-250.17,-1.82,117048.0,2400832.0,32.41,6.11,0
801130,20190425,纺织服装,2251.51,2176.85,2251.69,2178.54,-77.86,-3.45,70888.0,552889.0,24.09,1.88,0
801140,20190425,轻工制造,2513.65,2424.8,2520.15,2424.8,-94.52,-3.75,175948.0,1561142.0,20.78,1.92,0
801150,20190425,医药生物,7763.73,7616.7,7809.51,7618.27,-162.87,-2.09,373470.0,4997166.0,33.48,3.5,0
801160,20190425,公用事业,2285.88,2214.83,2285.9,2215.17,-77.99,-3.4,344170.0,2280903.0,22.81,1.66,0
801170,20190425,交通运输,2647.23,2580.79,2651.4,2584.49,-70.3,-2.65,257525.0,1807217.0,20.55,1.6,0
801180,20190425,房地产,4599.2,4495.09,4628.04,4497.09,-120.0,-2.6,296595.0,2279816.0,11.32,1.52,0
801200,20190425,商业贸易,3891.4,3743.84,3891.51,3746.19,-153.42,-3.93,124154.0,1042717.0,17.72,1.66,0
801210,20190425,休闲服务,6136.96,6050.57,6192.06,6050.57,-116.66,-1.89,29758.0,383683.0,33.63,3.62,0
801230,20190425,综合,2303.24,2206.78,2303.37,2206.78,-103.08,-4.46,147563.0,832531.0,37.68,1.75,0
801250,20190425,申万制造,3457.82,3332.74,3457.89,3332.74,-139.59,-4.02,2262011.0,22498058.0,28.58,2.47,0
801260,20190425,申万消费,6026.86,5904.94,6066.94,5909.63,-140.17,-2.32,1279143.0,16163130.0,24.46,3.38,0
801270,20190425,申万投资,2624.11,2535.02,2624.14,2535.02,-101.27,-3.84,1428615.0,11833030.0,14.98,1.84,0
801280,20190425,申万服务,3058.43,2987.48,3064.1,2987.77,-84.25,-2.74,2435885.0,21975880.0,13.46,1.51,0
801300,20190425,申万300指数,2832.19,2780.73,2841.46,2781.57,-62.94,-2.21,1626204.0,22513035.0,15.2,1.95,0
801710,20190425,建筑材料,5755.7,5538.56,5755.89,5538.56,-222.96,-3.87,102443.0,1023389.0,12.6,1.95,0
801720,20190425,建筑装饰,2564.53,2474.01,2564.58,2474.01,-97.84,-3.8,244814.0,1898573.0,11.75,1.26,0
801730,20190425,电气设备,4742.61,4564.58,4742.68,4565.31,-189.68,-3.99,381498.0,3124916.0,30.71,2.1,0
801740,20190425,国防军工,1219.25,1172.02,1219.25,1172.02,-50.21,-4.11,83703.0,1048604.0,67.01,2.52,0
801750,20190425,计算机,4684.79,4499.92,4698.75,4499.92,-212.53,-4.51,301405.0,4692181.0,54.14,3.56,0
801760,20190425,传媒,720.86,695.43,721.47,695.43,-31.13,-4.28,435289.0,3400323.0,27.43,2.23,0
801770,20190425,通信,2736.17,2652.58,2767.73,2652.58,-96.68,-3.52,346539.0,4432860.0,45.41,3.04,0
801780,20190425,银行,3779.69,3746.76,3793.68,3752.67,-40.55,-1.07,212753.0,1714553.0,7.27,0.87,0
801790,20190425,非银金融,2179.34,2133.86,2199.74,2134.18,-56.69,-2.59,379051.0,4749711.0,22.69,2.07,0
801880,20190425,汽车,4485.69,4310.9,4485.72,4312.1,-197.37,-4.38,329456.0,2814280.0,18.58,1.78,0
801890,20190425,机械设备,1275.08,1225.16,1275.16,1225.16,-52.54,-4.11,400181.0,3542701.0,31.48,2.21,0
802600,20190425,交银装备,4281.59,4129.22,4281.69,4129.22,-171.78,-3.99,3987499.0,39081930.0,25.97,2.41,0
801010,20190426,农林牧渔,3666.65,3546.53,3690.7,3577.3,-139.24,-3.75,228631.0,2805213.0,45.75,3.85,0
801020,20190426,采掘,2933.26,2903.78,2953.58,2903.78,-61.3,-2.07,218560.0,1356598.0,15.15,1.3,0
801030,20190426,化工,2868.52,2837.18,2877.42,2837.32,-49.88,-1.73,483139.0,4764883.0,18.94,2.05,0
801040,20190426,钢铁,2566.9,2516.71,2567.98,2518.09,-78.8,-3.03,136498.0,586587.0,7.33,1.12,0
801050,20190426,有色金属,2981.1,2939.85,2993.09,2939.85,-51.84,-1.73,229277.0,1873634.0,31.29,2.09,0
801080,20190426,电子,2760.99,2754.49,2802.56,2754.49,-33.34,-1.2,485328.0,5228487.0,33.05,2.89,0
801110,20190426,家用电器,7064.69,6911.29,7102.61,6920.21,-172.41,-2.43,90904.0,1285562.0,15.73,3.3,0
801120,20190426,食品饮料,13464.93,13456.97,13650.72,13467.36,-29.47,-0.22,101407.0,2694855.0,32.26,5.99,0
801130,20190426,纺织服装,2168.12,2152.72,2176.44,2154.64,-23.9,-1.1,60308.0,487068.0,24.27,1.87,0
801140,20190426,轻工制造,2409.77,2390.83,2424.77,2391.02,-33.78,-1.39,136448.0,1218836.0,20.53,1.88,0
801150,20190426,医药生物,7593.97,7505.92,7602.56,7505.92,-112.35,-1.47,310447.0,4412222.0,32.5,3.42,0
801160,20190426,公用事业,2204.73,2169.49,2206.57,2169.49,-45.68,-2.06,278195.0,1717382.0,22.03,1.62,0
801170,20190426,交通运输,2572.27,2548.44,2590.74,2548.44,-36.05,-1.39,220895.0,1524133.0,20.29,1.58,0
801180,20190426,房地产,4470.67,4440.19,4500.07,4446.4,-50.69,-1.13,245223.0,1883059.0,11.23,1.5,0
801200,20190426,商业贸易,3744.18,3723.91,3771.33,3723.91,-22.28,-0.59,99964.0,859754.0,17.67,1.65,0
801210,20190426,休闲服务,6018.14,5885.43,6040.04,5938.74,-111.83,-1.85,23631.0,337549.0,33.04,3.55,0
801230,20190426,综合,2190.98,2187.22,2221.74,2187.22,-19.56,-0.89,119415.0,668375.0,36.97,1.73,0
801250,20190426,申万制造,3305.9,3290.71,3347.39,3291.22,-41.52,-1.25,1776077.0,18325648.0,28.21,2.44,0
801260,20190426,申万消费,5883.69,5818.78,5913.28,5821.71,-87.92,-1.49,1051740.0,14101059.0,24.12,3.32,0
801270,20190426,申万投资,2519.7,2490.86,2526.9,2490.86,-44.16,-1.74,1156776.0,9532734.0,14.73,1.81,0
801280,20190426,申万服务,2971.88,2955.45,3001.55,2955.99,-31.78,-1.06,2097209.0,19742113.0,13.34,1.5,0
801300,20190426,申万300指数,2766.61,2741.96,2780.68,2742.52,-39.05,-1.4,1432980.0,20768228.0,15.03,1.91,0
801710,20190426,建筑材料,5539.34,5502.9,5586.42,5520.28,-18.28,-0.33,87576.0,944302.0,12.96,1.94,0
801720,20190426,建筑装饰,2464.19,2431.42,2474.76,2431.42,-42.59,-1.72,207914.0,1587370.0,11.6,1.23,0
801730,20190426,电气设备,4527.03,4473.3,4555.94,4474.35,-90.96,-1.99,298773.0,2525650.0,30.76,2.08,0
801740,20190426,国防军工,1164.68,1157.54,1174.62,1157.68,-14.34,-1.22,64426.0,813987.0,66.57,2.47,0
801750,20190426,计算机,4475.63,4475.63,4602.36,4513.31,13.39,0.3,302539.0,4726874.0,57.02,3.61,1
801760,20190426,传媒,689.95,682.38,695.7,682.38,-13.05,-1.88,322499.0,2990045.0,28.95,2.25,0
801770,20190426,通信,2626.86,2626.86,2712.34,2666.45,13.87,0.52,300668.0,3775718.0,46.93,3.07,1
801780,20190426,银行,3735.16,3690.51,3745.82,3690.51,-62.16,-1.66,208535.0,1675124.0,7.17,0.86,0
801790,20190426,非银金融,2122.57,2122.57,2166.36,2131.61,-2.57,-0.12,356350.0,4553685.0,22.71,2.05,0
801880,20190426,汽车,4277.9,4206.65,4290.13,4210.84,-101.26,-2.35,254657.0,2158536.0,18.26,1.74,0
801890,20190426,机械设备,1218.12,1206.28,1223.77,1207.0,-18.16,-1.48,327285.0,2907711.0,32.11,2.16,0
802600,20190426,交银装备,4100.08,4078.15,4147.11,4078.59,-50.63,-1.23,3157650.0,32460464.0,25.64,2.39,0
801010,20190429,农林牧渔,3552.22,3436.39,3576.0,3442.73,-134.57,-3.76,190952.0,2280933.0,44.41,3.69,0
801020,20190429,采掘,2905.87,2833.2,2910.19,2836.23,-67.55,-2.33,216665.0,1368782.0,14.77,1.27,0
801030,20190429,化工,2831.38,2755.79,2836.02,2759.06,-78.26,-2.76,462373.0,4608292.0,18.51,1.98,0
801040,20190429,钢铁,2522.95,2463.58,2528.26,2472.38,-45.71,-1.82,110966.0,498596.0,7.2,1.09,0
801050,20190429,有色金属,2919.64,2809.11,2923.62,2814.16,-125.69,-4.28,235599.0,1827489.0,30.35,2.0,0
801080,20190429,电子,2755.16,2646.36,2762.45,2653.89,-100.59,-3.65,560712.0,5252999.0,32.36,2.79,0
801110,20190429,家用电器,6900.27,6889.7,7114.04,7015.93,95.72,1.38,108894.0,1537154.0,16.58,3.26,1
801120,20190429,食品饮料,13442.23,13314.28,13931.11,13664.87,197.51,1.47,108190.0,3144259.0,32.54,5.97,1
801130,20190429,纺织服装,2155.17,2096.83,2162.15,2101.06,-53.58,-2.49,64906.0,503078.0,23.83,1.82,0
801140,20190429,轻工制造,2387.77,2311.77,2394.34,2319.82,-71.2,-2.98,157823.0,1306625.0,21.01,1.81,0
801150,20190429,医药生物,7509.87,7460.43,7628.69,7499.56,-6.36,-0.08,337834.0,4953869.0,32.97,3.37,0
801160,20190429,公用事业,2167.32,2120.35,2172.33,2122.6,-46.89,-2.16,224155.0,1464060.0,21.55,1.59,0
801170,20190429,交通运输,2568.61,2533.01,2578.23,2536.07,-12.37,-0.49,249833.0,1720277.0,19.82,1.55,0
801180,20190429,房地产,4445.03,4396.28,4473.93,4403.81,-42.59,-0.96,268137.0,2085252.0,11.24,1.48,0
801200,20190429,商业贸易,3727.96,3681.45,3767.0,3699.44,-24.47,-0.66,122990.0,1052487.0,17.85,1.62,0
801210,20190429,休闲服务,5988.48,5866.61,6023.85,5944.89,6.15,0.1,27997.0,372727.0,34.87,3.49,1
801230,20190429,综合,2184.92,2094.61,2193.02,2096.57,-90.65,-4.14,119374.0,632594.0,27.34,1.62,0
801250,20190429,申万制造,3291.39,3173.08,3300.54,3177.97,-113.25,-3.44,1870891.0,18300401.0,27.35,2.37,0
801260,20190429,申万消费,5814.62,5788.91,5915.76,5808.77,-12.94,-0.22,1119585.0,15151133.0,24.12,3.29,0
801270,20190429,申万投资,2485.16,2416.36,2489.66,2419.38,-71.48,-2.87,1129067.0,9393344.0,14.31,1.75,0
801280,20190429,申万服务,2964.35,2916.72,2975.03,2928.21,-27.78,-0.94,2241325.0,21064445.0,13.24,1.47,0
801300,20190429,申万300指数,2747.58,2731.16,2786.29,2747.07,4.55,0.17,1520111.0,22465701.0,15.14,1.89,1
801710,20190429,建筑材料,5521.49,5417.03,5541.34,5427.37,-92.91,-1.68,101806.0,1083857.0,12.8,1.88,0
801720,20190429,建筑装饰,2438.34,2377.74,2443.37,2380.97,-50.45,-2.07,211719.0,1506058.0,11.45,1.2,0
801730,20190429,电气设备,4464.79,4323.14,4480.49,4332.48,-141.87,-3.17,312444.0,2460583.0,33.33,2.05,0
801740,20190429,国防军工,1158.07,1114.31,1162.65,1115.38,-42.3,-3.65,76789.0,908600.0,66.51,2.39,0
801750,20190429,计算机,4522.58,4326.74,4539.78,4336.16,-177.15,-3.93,355634.0,5243888.0,57.33,3.46,0
801760,20190429,传媒,680.68,657.71,683.51,658.61,-23.77,-3.48,352845.0,2954715.0,30.13,2.27,0
801770,20190429,通信,2669.3,2536.39,2676.88,2542.47,-123.98,-4.65,301151.0,3919635.0,45.22,2.94,0
801780,20190429,银行,3708.7,3708.03,3780.56,3753.24,62.73,1.7,230251.0,1858915.0,7.3,0.86,1
801790,20190429,非银金融,2139.97,2098.1,2152.96,2115.53,-16.08,-0.75,391236.0,5010375.0,22.59,2.01,0
801880,20190429,汽车,4216.77,4097.19,4225.66,4105.59,-105.25,-2.5,240249.0,2002759.0,17.86,1.69,0
801890,20190429,机械设备,1207.02,1173.38,1210.52,1174.75,-32.25,-2.67,337061.0,2976730.0,32.13,2.07,0
802600,20190429,交银装备,4076.89,3942.23,4088.84,3948.08,-130.51,-3.2,3277884.0,32706854.0,24.89,2.32,0
801010,20190430,农林牧渔,3421.41,3421.36,3591.38,3572.33,129.6,3.76,170472.0,2250931.0,46.55,3.84,1
801020,20190430,采掘,2823.9,2823.9,2878.32,2870.08,33.85,1.19,146940.0,1001337.0,14.99,1.28,1
801030,20190430,化工,2749.88,2749.72,2799.77,2785.67,26.61,0.96,353899.0,3491937.0,19.31,1.99,1
801040,20190430,钢铁,2466.17,2466.17,2503.0,2493.94,21.56,0.87,74812.0,356406.0,7.26,1.09,1
801050,20190430,有色金属,2785.51,2785.51,2844.41,2833.53,19.37,0.69,157698.0,1355009.0,31.84,2.05,1
801080,20190430,电子,2646.48,2642.77,2689.82,2668.27,14.38,0.54,372645.0,3706113.0,32.49,2.8,1
801110,20190430,家用电器,6902.25,6902.22,7084.99,7011.87,-4.06,-0.06,78866.0,1275722.0,16.63,3.15,0
801120,20190430,食品饮料,13595.88,13595.82,13837.86,13740.6,75.73,0.55,88251.0,2248632.0,32.74,5.94,1
801130,20190430,纺织服装,2096.64,2096.62,2132.22,2124.81,23.75,1.13,55998.0,426430.0,24.6,1.83,1
801140,20190430,轻工制造,2304.21,2304.21,2354.81,2339.9,20.08,0.87,130858.0,1188406.0,21.6,1.88,1
801150,20190430,医药生物,7460.81,7460.33,7561.29,7532.61,33.05,0.44,270246.0,3931149.0,35.98,3.42,1
801160,20190430,公用事业,2113.31,2113.31,2154.91,2146.88,24.28,1.14,193016.0,1203928.0,22.12,1.6,1
801170,20190430,交通运输,2524.45,2524.45,2573.08,2572.61,36.54,1.44,211640.0,1451716.0,20.86,1.57,1
801180,20190430,房地产,4385.79,4383.93,4446.86,4436.7,32.89,0.75,226836.0,1820178.0,11.28,1.48,1
801200,20190430,商业贸易,3691.86,3691.86,3763.9,3745.64,46.2,1.25,100718.0,917666.0,18.66,1.62,1
801210,20190430,休闲服务,5917.17,5833.35,5942.71,5876.63,-68.26,-1.15,20573.0,303799.0,35.36,3.43,0
801230,20190430,综合,2090.76,2090.76,2149.01,2138.38,41.81,1.99,55624.0,348064.0,28.72,1.67,1
801250,20190430,申万制造,3166.16,3162.17,3219.76,3195.01,17.04,0.54,1339228.0,13308935.0,27.54,2.38,1
801260,20190430,申万消费,5771.19,5771.11,5878.91,5856.66,47.89,0.82,915982.0,12542735.0,24.3,3.31,1
801270,20190430,申万投资,2407.34,2407.27,2450.87,2440.75,21.37,0.88,804257.0,6943555.0,14.44,1.76,1
801280,20190430,申万服务,2920.39,2920.39,2951.57,2942.05,13.84,0.47,1741815.0,16486206.0,13.3,1.46,1
801300,20190430,申万300指数,2736.72,2736.72,2762.75,2754.97,7.9,0.29,1119350.0,17288811.0,15.29,1.86,1
801710,20190430,建筑材料,5411.45,5410.83,5484.17,5462.82,35.45,0.65,69724.0,734289.0,12.91,1.89,1
801720,20190430,建筑装饰,2378.45,2378.38,2407.12,2398.29,17.32,0.73,179043.0,1193810.0,11.51,1.17,1
801730,20190430,电气设备,4329.07,4320.16,4396.45,4360.27,27.79,0.64,229549.0,1822569.0,34.49,2.09,1
801740,20190430,国防军工,1116.52,1116.41,1146.23,1133.6,18.22,1.63,60367.0,724451.0,67.76,2.42,1
801750,20190430,计算机,4315.02,4288.99,4401.78,4341.61,5.45,0.13,257289.0,3796946.0,57.52,3.5,1
801760,20190430,传媒,655.22,655.22,670.51,663.44,4.83,0.73,248940.0,2136731.0,33.21,2.36,1
